"FY","PD","ALLOC_XFER_AGENCY","AID","MAIN_ACCT","SUB_ACCT","COMPOUND_KEY","PARK","PARK_NAME","RECORD_UPDATE_TS","FILE_UPDATE_TS"
"2024","09","","075","3965","","PB2018009909912000001","5ZC8SVDBGVR","General Departmental Management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2018009909912000801","5ZC8SVDBHLB","GDM (Collected)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2018009909912000802","5ZC8SVDBHLC","HCFAC (Mandatory)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2018009909912000803","5ZC8SVDBHLD","PHS Evaluation (Collected)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2018009909912000804","5ZC8SVDBHLE","MACRA (Mandatory)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2019009909912000801","5Q08Q18SR1J","GDM Collected (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2021009909912000001","5TA8K8XTB6H","GDM Direct","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2021009909912000802","5TA8K8XTBU2","GDM Reimbursable (collected)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2021009909912000803","5TA8K8XTBU3","PHS Evaluation Reimbursable (Collected)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2021009909912000811","5TA8K8XTBUB","HCFAC Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2021009909912000812","5TA8K8XTBUC","MACRA Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2022009909912000812","5UW8HCTCLAK","PTAC Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2022009909912000813","5UW8HCTCLAL","CDC/ASPA PSA Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2023009909912000811","5WK8EGZTUZR","OGC HCFAC Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2023009909912000812","5WK8EGZTUZS","ASPE PTAC Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2023009909912000813","5WK8EGZTUZT","ASPA/CDC/ PSA Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2023009909912000814","5WK8EGZTUZU","ASPE Equity Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2023009909912000816","5WK8EGZTUZW","OASH OCCHE Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2024009909912000812","6088BKKD652","ASPE HCFAC Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2024009909912000814","6088BKKD654","OASH BCPAC Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3965","","PB2024009909912000815","6088BKKD655","ASPE MACRA Mandatory (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000001","5ZC7KSR3EPF","National Cancer Institute (0849)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000002","5ZC7KSR3EPG","National Heart, Lung, and Blood Institute (0872)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000003","5ZC7KSR3EPH","National Institute of Dental and Craniofacial Research (0873)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000004","5ZC7KSR3EPY","National Institute of Diabetes and Digestive and Kidney Disease (0884)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000005","5ZC7KSR3EPJ","National Institute of Neurological Disorders and Stroke (0886)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000006","5ZC7KSR3EPK","National Institute of Allergy and Infectious Diseases (0885)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000007","5ZC7KSR3EPL","National Institute of General Medical Sciences (0851)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000008","5ZC7KSR3EPM","National Institute of Child Health and Human Development (0844)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000009","5ZC7KSR3EPN","National Eye Institute (0887)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000010","5ZC7KSR3EPZ","National Institute of Environmental Health Sciences (0862)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000011","5ZC7KSR3EPP","National Institute on Aging (0843)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000012","5ZC7KSR3EPQ","National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000013","5ZC7KSR3EPR","National Institute on Deafness and Other Communication Disorder (0890)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000014","5ZC7KSR3EPS","National Institute of Mental Health (0892)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000015","5ZC7KSR3EPT","National Institute on Drug Abuse (0893)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000016","5ZC7KSR3EPU","National Institute on Alcohol Abuse and Alcoholism (0894)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000017","5ZC7KSR3EPV","National Institute of Nursing Research (0889)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000018","5ZC7KSR3EPW","National Human Genome Research Institute (0891)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000019","5ZC7KSR3EPX","National Institute of Biomedical Imaging and Bioengineering (0898)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000021","5ZC7KSR3EQ1","National Center for Complementary and Integrative Health (0896)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000022","5ZC7KSR3EQ2","National Institute on Minority Health and Health Disparities (0897)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000023","5ZC7KSR3EQ3","John E. Fogarty International Center (0819)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000024","5ZC7KSR3EQ4","National Library of Medicine (0807)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000025","5ZC7KSR3EQ5","NIH Office of the Director (0846)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000026","5ZC7KSR3EQ6","NIH Buildings and facilities (0838)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000027","5ZC7KSR3EQ7","NIH Cooperative Research and Development Agreements","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000028","5ZC7KSR3EQ8","National Center for Advancing Translational Sciences (0875)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000029","5ZC7KSR3EQ9","National Institute for Research on Safety and Quality","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000031","5ZC7KSR3EQB","Type 1 Diabetes","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000801","5ZC7KSR3FEX","NIH Reimbursable - Other","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2018009259915000802","5ZC7KSR3FF0","NIH Royalties","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2019009259915000032","5Q07HWMKZ6K","National Institute of Occupational Safety and Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2019009259915000033","5Q07HWMKZ6L","National Institute on Disability, Independent Living, and Rehabilitation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2019009259915000035","5Q07HWMKZ6N","EEOICPA","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","3966","","PB2022009259915000029","5UW79A94YF7","Advanced Research Projects Agency for Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4309","","PB2018009104309000801","5ZC7AQATZR3","Revolving Fund for Certification and Other Services (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4418","","PB2018009384418000713","5ZC7SURSP2H","Payment of interest to Treasury","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4418","","PB2018009384418000741","5ZC7SURSP3B","Modification savings","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4418","","PB2018009384418000742","5ZC7SURSP3C","Downward reestimates paid to receipt accounts","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4418","","PB2018009384418000743","5ZC7SURSP3D","Interest on downward reestimates","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4442","","PB2018009154442000711","5ZC7E0MDLEF","Default claim payments on principal","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4442","","PB2018009154442000742","5ZC7E0MDLFC","Downward reestimates paid to receipt accounts","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4482","","PB2018009384482000710","5ZC7SUWLJDZ","Direct loan obligations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4482","","PB2018009384482000713","5ZC7SUWLJDR","Payment of interest to Treasury","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4482","","PB2018009384482000741","5ZC7SUWLJEL","Modification savings","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4482","","PB2018009384482000742","5ZC7SUWLJEM","Downward reestimates paid to receipt accounts","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4482","","PB2018009384482000743","5ZC7SUWLJEN","Interest on downward reestimates","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4553","","PB2018009204553000801","5ZC7H8W9J37","CDC Working Capital Fund (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000001","5ZC7KSR3EPF","National Cancer Institute (0849)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000002","5ZC7KSR3EPG","National Heart, Lung, and Blood Institute (0872)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000003","5ZC7KSR3EPH","National Institute of Dental and Craniofacial Research (0873)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000004","5ZC7KSR3EPY","National Institute of Diabetes and Digestive and Kidney Disease (0884)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000005","5ZC7KSR3EPJ","National Institute of Neurological Disorders and Stroke (0886)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000006","5ZC7KSR3EPK","National Institute of Allergy and Infectious Diseases (0885)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000007","5ZC7KSR3EPL","National Institute of General Medical Sciences (0851)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000008","5ZC7KSR3EPM","National Institute of Child Health and Human Development (0844)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000009","5ZC7KSR3EPN","National Eye Institute (0887)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000010","5ZC7KSR3EPZ","National Institute of Environmental Health Sciences (0862)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000011","5ZC7KSR3EPP","National Institute on Aging (0843)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000012","5ZC7KSR3EPQ","National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000013","5ZC7KSR3EPR","National Institute on Deafness and Other Communication Disorder (0890)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000014","5ZC7KSR3EPS","National Institute of Mental Health (0892)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000015","5ZC7KSR3EPT","National Institute on Drug Abuse (0893)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000016","5ZC7KSR3EPU","National Institute on Alcohol Abuse and Alcoholism (0894)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000017","5ZC7KSR3EPV","National Institute of Nursing Research (0889)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000018","5ZC7KSR3EPW","National Human Genome Research Institute (0891)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000019","5ZC7KSR3EPX","National Institute of Biomedical Imaging and Bioengineering (0898)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000021","5ZC7KSR3EQ1","National Center for Complementary and Integrative Health (0896)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000022","5ZC7KSR3EQ2","National Institute on Minority Health and Health Disparities (0897)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000023","5ZC7KSR3EQ3","John E. Fogarty International Center (0819)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000024","5ZC7KSR3EQ4","National Library of Medicine (0807)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000025","5ZC7KSR3EQ5","NIH Office of the Director (0846)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000026","5ZC7KSR3EQ6","NIH Buildings and facilities (0838)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000027","5ZC7KSR3EQ7","NIH Cooperative Research and Development Agreements","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000028","5ZC7KSR3EQ8","National Center for Advancing Translational Sciences (0875)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000029","5ZC7KSR3EQ9","National Institute for Research on Safety and Quality","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000031","5ZC7KSR3EQB","Type 1 Diabetes","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000801","5ZC7KSR3FEX","NIH Reimbursable - Other","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2018009259915000802","5ZC7KSR3FF0","NIH Royalties","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2019009259915000032","5Q07HWMKZ6K","National Institute of Occupational Safety and Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2019009259915000033","5Q07HWMKZ6L","National Institute on Disability, Independent Living, and Rehabilitation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2019009259915000035","5Q07HWMKZ6N","EEOICPA","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4554","","PB2022009259915000029","5UW79A94YF7","Advanced Research Projects Agency for Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4613","","PB2020009104613000001","5RM750ZLZHN","FDA Working Capital Fund (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","4613","","PB2021009104613000801","5TA724K50LF","FDA Working Capital Fund (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","5071","","PB2018009170391000001","5ZC7F1PU633","Maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","5071","","PB2018009170391000002","5ZC7F1PU634","Maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","5071","","PB2018009170391000003","5ZC7F1PU635","Facilities and environmental health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","5071","","PB2018009170391000004","5ZC7F1PU636","Equipment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","075","5071","","PB2018009170391000801","5ZC7F1PU6QL","Indian Health Facilities (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
