YEAR,AGENCY_ID,ALLOC_ID,ACCOUNT,PA_CODE,PA_NAME,FYQ
2017,068,,0108,3044,Civil Enforcement,FY2017Q4
2017,068,,8153,3044,Civil Enforcement,FY2017Q4
2017,068,,8221,3044,Civil Enforcement,FY2017Q4
2017,068,,0108,3045,Clean Air Allowance Trading Programs,FY2017Q4
2017,068,,0107,3045,Clean Air Allowance Trading Programs,FY2017Q4
2017,068,,0108,3046,Climate Protection Program,FY2017Q4
2017,068,,0107,3046,Climate Protection Program,FY2017Q4
2017,068,,8221,3048,Compliance Assistance and Centers,FY2017Q4
2017,068,,0108,3049,COMPLIANCE INCENTIVES,FY2017Q4
2017,068,,0108,3050,Compliance Monitoring,FY2017Q4
2017,068,,8221,3050,Compliance Monitoring,FY2017Q4
2017,068,,8145,3050,Compliance Monitoring,FY2017Q4
2017,068,,0103,3051,Congressionally Mandated Projects,FY2017Q4
2017,068,,0108,3052,Criminal Enforcement,FY2017Q4
2017,068,,8145,3052,Criminal Enforcement,FY2017Q4
2017,068,,0108,3053,Drinking Water Programs,FY2017Q4
2017,068,,0107,3053,Drinking Water Programs,FY2017Q4
2017,068,,0108,3054,Endocrine Disruptors,FY2017Q4
2017,068,,0108,3057,Environmental Justice,FY2017Q4
2017,068,,8145,3057,Environmental Justice,FY2017Q4
2017,068,,0108,3058,Federal Stationary Source Regulations,FY2017Q4
2017,068,,0108,3059,Federal Support for Air Quality Management,FY2017Q4
2017,068,,0107,3059,Federal Support for Air Quality Management,FY2017Q4
2017,068,,0107,3060,FEDERAL SUPPORT FOR AIR TOXICS PROGRAM,FY2017Q4
2017,068,,0107,3061,Federal Vehicle and Fuels Standards and Certification,FY2017Q4
2017,068,,0107,3062,Forensics Support,FY2017Q4
2017,068,,8145,3062,Forensics Support,FY2017Q4
2017,068,,0108,3063,Geographic Program:  Chesapeake Bay,FY2017Q4
2017,068,,0108,3064,GEOGRAPHIC PROGRAM:  GREAT LAKES,FY2017Q4
2017,068,,0108,3065,Geographic Program:  Gulf of Mexico,FY2017Q4
2017,068,,0108,3066,Geographic Program:  Lake Champlain,FY2017Q4
2017,068,,0108,3067,Geographic Program:  Long Island Sound,FY2017Q4
2017,068,,0108,3068,Geographic Program:  Other,FY2017Q4
2017,068,,0108,3069,GREAT LAKES LEGACY ACT,FY2017Q4
2017,068,,0108,3070,Homeland Security:  Communication and Information,FY2017Q4
2017,068,,0108,3071,Homeland Security:  Critical Infrastructure Protection,FY2017Q4
2017,068,,0107,3071,Homeland Security:  Critical Infrastructure Protection,FY2017Q4
2017,068,,0107,3072,"Homeland Security:  Preparedness, Response, and Recovery",FY2017Q4
2017,068,,8145,3072,"Homeland Security:  Preparedness, Response, and Recovery",FY2017Q4
2017,068,,0108,3073,Homeland Security:  Protection of EPA Personnel and Infrastructure,FY2017Q4
2017,068,,0107,3073,Homeland Security:  Protection of EPA Personnel and Infrastructure,FY2017Q4
2017,068,,8145,3073,Homeland Security:  Protection of EPA Personnel and Infrastructure,FY2017Q4
2017,068,,0108,3076,Indoor Air:  Radon Program,FY2017Q4
2017,068,,0107,3076,Indoor Air:  Radon Program,FY2017Q4
2017,068,,0103,3078,Infrastructure Assistance:  Alaska Native Villages,FY2017Q4
2017,068,,0103,3079,Brownfields Projects,FY2017Q4
2017,068,,0103,3080,Infrastructure Assistance:  Clean Water SRF,FY2017Q4
2017,068,,0103,3081,Infrastructure Assistance:  Drinking Water SRF,FY2017Q4
2017,068,,0103,3082,Infrastructure Assistance:  Mexico Border,FY2017Q4
2017,068,,0103,3083,INFRASTRUCTURE ASSISTANCE:  PUERTO RICO,FY2017Q4
2017,068,,0107,3084,Human Health Risk Assessment,FY2017Q4
2017,068,,0108,3086,LUST / UST,FY2017Q4
2017,068,,8153,3086,LUST / UST,FY2017Q4
2017,068,,8153,3087,LUST Cooperative Agreements,FY2017Q4
2017,068,,0108,3088,Marine Pollution,FY2017Q4
2017,068,,0108,3089,National Estuary Program / Coastal Waterways,FY2017Q4
2017,068,,0108,3090,NEPA Implementation,FY2017Q4
2017,068,,8221,3091,"Oil Spill: Prevention, Preparedness and Response",FY2017Q4
2017,068,,8221,3093,PESTICIDES:  REGISTRATION OF NEW PESTICIDES,FY2017Q4
2017,068,,0108,3095,Pollution Prevention Program,FY2017Q4
2017,068,,0108,3097,Radiation:  Protection,FY2017Q4
2017,068,,0107,3097,Radiation:  Protection,FY2017Q4
2017,068,,8145,3097,Radiation:  Protection,FY2017Q4
2017,068,,0108,3098,Radiation:  Response Preparedness,FY2017Q4
2017,068,,0107,3098,Radiation:  Response Preparedness,FY2017Q4
2017,068,,0108,3099,RCRA:  Corrective Action,FY2017Q4
2016,045,,0100,0001,Private sector,FY2017Q4
2016,045,,0100,0002,Federal sector,FY2017Q4
2016,045,,0100,0003,State and local,FY2017Q4
2016,045,,4019,0801,"EEOC Education, Technical Assistance, and Training Revolving Fun (Reimbursable)",FY2017Q4
2017,045,,4019,0801,"EEOC Education, Technical Assistance, and Training Revolving Fun (Reimbursable)",FY2017Q4
2017,045,,0100,0001,Private sector,FY2017Q4
2017,045,,0100,0002,Federal sector,FY2017Q4
2017,045,,0100,0003,State and local,FY2017Q4
2018,045,,0100,0001,Private Sector,FY2017Q4
2018,045,,0100,0002,Federal Sector,FY2017Q4
2018,045,,0100,0003,State and Local,FY2017Q4
2018,045,,4019,0801,"EEOC Education, Technical Assistance, and Training Revolving Fund (Reimbursable)",FY2017Q4
2016,011,017,1081,0001,International Military Education and Training (Direct),FY2017Q4
2016,011,017,1082,0001,Country grants,FY2017Q4
2016,011,017,1082,0009,Administrative Expenses,FY2017Q4
2016,011,019,0040,0001,United States Emergency Refugee and Migration Assistance Fund (Direct),FY2017Q4
2016,011,019,1022,0001,Counterdrug and Anti-Crime Programs,FY2017Q4
2016,011,019,1022,0801,International Narcotics Control and Law Enforcement (Reimbursable),FY2017Q4
2016,011,019,1032,0001,Peacekeeping Operations (Direct),FY2017Q4
2016,011,019,1032,0801,Peacekeeping Operations (Reimbursable),FY2017Q4
2016,011,019,1041,0001,Global Security Contingency Fund (Direct),FY2017Q4
2016,011,019,1075,0001,"Nonproliferation, Antiterrorism, Demining, and Related Programs (Direct)",FY2017Q4
2016,011,019,1075,0801,"Nonproliferation, Antiterrorism, Demining, and Related Programs (Reimbursable)",FY2017Q4
2016,011,019,1082,0001,Country grants,FY2017Q4
2016,011,019,1082,0009,Administrative Expenses,FY2017Q4
2016,011,020,0003,0001,Change in valuation,FY2017Q4
2016,011,020,1022,0001,Counterdrug and Anti-Crime Programs,FY2017Q4
2016,011,020,1022,0801,International Narcotics Control and Law Enforcement (Reimbursable),FY2017Q4
2016,011,021,1081,0001,International Military Education and Training (Direct),FY2017Q4
2016,011,021,1082,0001,Country grants,FY2017Q4
2016,011,021,1082,0009,Administrative Expenses,FY2017Q4
2016,011,021,8242,0003,Aircraft,FY2017Q4
2016,011,021,8242,0004,Missiles,FY2017Q4
2016,011,021,8242,0005,Communication Equipment,FY2017Q4
2016,011,021,8242,0006,Maintenance and Support Equipment,FY2017Q4
2016,011,021,8242,0007,Special Activities/R&D,FY2017Q4
2016,011,021,8242,0008,Tactical/Support/Combat Vehicles,FY2017Q4
2016,011,021,8242,0009,Ammunition,FY2017Q4
2016,011,021,8242,0010,Supplies & Supply Operations,FY2017Q4
2016,011,021,8242,0011,Construction,FY2017Q4
2016,011,021,8242,0012,Weapons,FY2017Q4
2016,011,021,8242,0013,Training,FY2017Q4
2016,011,021,8242,0014,Ships,FY2017Q4
2016,011,021,8242,0015,Administration,FY2017Q4
2016,011,047,0030,0001,Agency projects,FY2017Q4
2016,011,047,0036,0001,"ITOR Oversight, Cybersecurity and Program Management",FY2017Q4
2016,011,047,0036,0002,U.S. Digital Service,FY2017Q4
2016,011,057,1081,0001,International Military Education and Training (Direct),FY2017Q4
2016,011,057,1082,0001,Country grants,FY2017Q4
2016,011,057,1082,0009,Administrative Expenses,FY2017Q4
2016,011,072,0091,0103,Tropical Forest Conservation Initiative,FY2017Q4
2016,011,097,1041,0001,Global Security Contingency Fund (Direct),FY2017Q4
2016,011,097,1081,0001,International Military Education and Training (Direct),FY2017Q4
2016,011,097,1082,0001,Country grants,FY2017Q4
2016,011,097,1082,0009,Administrative Expenses,FY2017Q4
2016,011,097,4116,0801,Special Defense Acquisition Fund (Reimbursable),FY2017Q4
2016,011,097,8242,0003,Aircraft,FY2017Q4
2016,011,097,8242,0004,Missiles,FY2017Q4
2016,011,097,8242,0005,Communication Equipment,FY2017Q4
2016,011,097,8242,0006,Maintenance and Support Equipment,FY2017Q4
2016,011,097,8242,0007,Special Activities/R&D,FY2017Q4
2016,011,097,8242,0008,Tactical/Support/Combat Vehicles,FY2017Q4
2016,011,097,8242,0009,Ammunition,FY2017Q4
2016,011,097,8242,0010,Supplies & Supply Operations,FY2017Q4
2016,011,097,8242,0011,Construction,FY2017Q4
2016,011,097,8242,0012,Weapons,FY2017Q4
2016,011,097,8242,0013,Training,FY2017Q4
2016,011,097,8242,0014,Ships,FY2017Q4
2016,011,097,8242,0015,Administration,FY2017Q4
2016,011,,0001,0001,Salaries and expenses,FY2017Q4
2016,011,,0001,0801,The White House (Reimbursable),FY2017Q4
2016,011,,0003,0001,Change in valuation,FY2017Q4
2016,011,,0004,0001,Change in valuation,FY2017Q4
2016,011,,0006,0705,Reestimates of direct loan subsidy,FY2017Q4
2016,011,,0006,0706,Interest on reestimates of direct loan subsidy,FY2017Q4
2016,011,,0030,0001,Agency projects,FY2017Q4
2016,011,,0036,0001,"ITOR Oversight, Cybersecurity and Program Management",FY2017Q4
2016,011,,0036,0002,U.S. Digital Service,FY2017Q4
2016,011,,0038,0001,Salaries & Expenses,FY2017Q4
2016,011,,0038,0013,Capital Investment Plan,FY2017Q4
2016,011,,0038,0880,Salaries and Expenses (Reimbursable),FY2017Q4
2016,011,,0040,0001,United States Emergency Refugee and Migration Assistance Fund (Direct),FY2017Q4
2016,011,,0066,0001,Global Environment Facility,FY2017Q4
2016,011,,0066,0002,International Bank for Reconstruction and Development,FY2017Q4
2016,011,,0067,0002,Asian Development Fund,FY2017Q4
2016,011,,0067,0003,Asian Development Bank,FY2017Q4
2016,011,,0071,0001,Strategic Climate Fund (Direct),FY2017Q4
2016,011,,0072,0002,Inter-American Development Bank,FY2017Q4
2016,011,,0073,0001,International Development Association,FY2017Q4
2016,011,,0073,0002,MDRI,FY2017Q4
2016,011,,0073,0003,Haiti Reconstruction Fund,FY2017Q4
2016,011,,0076,0002,Asian Development Fund,FY2017Q4
2016,011,,0076,0003,Asian Development Bank,FY2017Q4
2016,011,,0077,0001,Global Environment Facility,FY2017Q4
2016,011,,0077,0002,International Bank for Reconstruction and Development,FY2017Q4
2016,011,,0078,0001,Global Environment Facility,FY2017Q4
2016,011,,0078,0002,International Bank for Reconstruction and Development,FY2017Q4
2016,011,,0079,0001,Bank,FY2017Q4
2016,011,,0079,0002,Fund,FY2017Q4
2016,011,,0079,0003,MDRI,FY2017Q4
2016,011,,0080,0001,Clean Technology Fund (Direct),FY2017Q4
2016,011,,0082,0001,Bank,FY2017Q4
2016,011,,0082,0002,Fund,FY2017Q4
2016,011,,0082,0003,MDRI,FY2017Q4
2016,011,,0085,0705,Reestimates of direct loan subsidy,FY2017Q4
2016,011,,0085,0706,Interest on reestimates of direct loan subsidy,FY2017Q4
2016,011,,0089,0001,Contribution to Enterprise for the Americas Multilateral Investm (Direct),FY2017Q4
2016,011,,0091,0103,Tropical Forest Conservation Initiative,FY2017Q4
2016,011,,0100,0001,Direct program activity - Peace Corps,FY2017Q4
2016,011,,0100,0002,Direct program activity - Peace Corps Inspector General,FY2017Q4
2016,011,,0100,0801,Peace Corps (Reimbursable),FY2017Q4
2016,011,,0109,0001,White House Repair and Restoration (Direct),FY2017Q4
2016,011,,0110,0001,Salaries and expenses,FY2017Q4
2016,011,,0110,0801,The White House (Reimbursable),FY2017Q4
2016,011,,0210,0001,Operating Expenses (Direct),FY2017Q4
2016,011,,0210,0831,Operating Expenses (Reimbursable),FY2017Q4
2016,011,,0211,0001,Special Assistance to the President and the Official Residence O (Direct),FY2017Q4
2016,011,,0211,0801,Special Assistance to the President and the Official Residence O (Reimbursable),FY2017Q4
2016,011,,0300,0001,National Security programs,FY2017Q4
2016,011,,0300,0002,General Government programs,FY2017Q4
2016,011,,0300,0003,Natural Resource programs,FY2017Q4
2016,011,,0300,0005,Health programs,FY2017Q4
2016,011,,0300,0006,"Education, Income Maintenance, and Labor programs",FY2017Q4
2016,011,,0300,0007,Office of Federal Financial Management,FY2017Q4
2016,011,,0300,0008,Information and Regulatory Affairs,FY2017Q4
2016,011,,0300,0009,Office of Federal Procurement Policy,FY2017Q4
2016,011,,0300,0010,OMB-wide Offices,FY2017Q4
2016,011,,0300,0801,Reimbursable program activity,FY2017Q4
2016,011,,0400,0001,Office of the United States Trade Representative,FY2017Q4
2016,011,,0400,0801,Office of the United States Trade Representative (Reimbursable),FY2017Q4
2016,011,,0700,0001,Administrative expenses,FY2017Q4
2016,011,,0700,0002,Development grants,FY2017Q4
2016,011,,0700,0004,Other program costs,FY2017Q4
2016,011,,1001,0001,"Feasibility studies, technical assistance, and other activities",FY2017Q4
2016,011,,1001,0002,Operating expenses,FY2017Q4
2016,011,,1001,0801,Reimbursable program activity,FY2017Q4
2016,011,,1008,0001,Direct program activity,FY2017Q4
2016,011,,1022,0001,Counterdrug and Anti-Crime Programs,FY2017Q4
2016,011,,1022,0801,International Narcotics Control and Law Enforcement (Reimbursable),FY2017Q4
2016,011,,1032,0001,Peacekeeping Operations (Direct),FY2017Q4
2016,011,,1032,0801,Peacekeeping Operations (Reimbursable),FY2017Q4
2016,011,,1039,0001,Contributions to the International Fund for Agricultural Develop (Direct),FY2017Q4
2016,011,,1041,0001,Global Security Contingency Fund (Direct),FY2017Q4
2016,011,,1045,0001,Obligations by program activity,FY2017Q4
2016,011,,1045,0801,International Affairs Technical Assistance Program (Reimbursable),FY2017Q4
2016,011,,1070,0002,Grants and federal transfers,FY2017Q4
2016,011,,1070,0003,Auditing services and activities,FY2017Q4
2016,011,,1073,0001,Salaries and expenses,FY2017Q4
2016,011,,1073,0801,The White House (Reimbursable),FY2017Q4
2016,011,,1075,0001,"Nonproliferation, Antiterrorism, Demining, and Related Programs (Direct)",FY2017Q4
2016,011,,1075,0801,"Nonproliferation, Antiterrorism, Demining, and Related Programs (Reimbursable)",FY2017Q4
2016,011,,1081,0001,International Military Education and Training (Direct),FY2017Q4
2016,011,,1082,0001,Country grants,FY2017Q4
2016,011,,1082,0009,Administrative Expenses,FY2017Q4
2016,011,,1453,0001,Council on Environmental Quality and Office of Environmental Quality,FY2017Q4
2016,011,,1454,0001,Special Assistance to the President and the Official Residence O (Direct),FY2017Q4
2016,011,,1454,0801,Special Assistance to the President and the Official Residence O (Reimbursable),FY2017Q4
2016,011,,1457,0001,Operations,FY2017Q4
2016,011,,1460,0002,Drug-Free Communities Program,FY2017Q4
2016,011,,1460,0003,Drug Court Training & Technical Assistance,FY2017Q4
2016,011,,1460,0006,Anti-Doping Activities,FY2017Q4
2016,011,,1460,0008,Section 1105 of Public Law 109-469,FY2017Q4
2016,011,,1460,0009,World Anti-Doping Agency Dues,FY2017Q4
2016,011,,1475,0001,Global Agriculture and Food Security Program (Direct),FY2017Q4
2016,011,,1900,0001,Salaries and Expenses (Direct),FY2017Q4
2016,011,,2000,0001,National Security Council,FY2017Q4
2016,011,,2000,0801,Salaries and Expenses (Reimbursable),FY2017Q4
2016,011,,2600,0001,Office of Science and Technology Policy,FY2017Q4
2016,011,,3100,0001,Development grants,FY2017Q4
2016,011,,3100,0002,Evaluations and other activities,FY2017Q4
2016,011,,3100,0004,Program management and operations,FY2017Q4
2016,011,,3100,0801,Development Grants (SPTF),FY2017Q4
2016,011,,3963,0801,"Management Fund, Office of Environmental Quality (Reimbursable)",FY2017Q4
2016,011,,4116,0801,Special Defense Acquisition Fund (Reimbursable),FY2017Q4
2016,011,,4137,0713,Payment of interest to Treasury,FY2017Q4
2016,011,,4174,0713,Payment of interest to Treasury,FY2017Q4
2016,011,,4263,0001,Operating Expenses (Direct),FY2017Q4
2016,011,,4263,0831,Operating Expenses (Reimbursable),FY2017Q4
2016,011,,4383,0710,Direct loan obligations,FY2017Q4
2016,011,,4383,0713,Payment of interest to Treasury,FY2017Q4
2016,011,,4384,0713,Payment of interest to Treasury,FY2017Q4
2016,011,,4384,0742,Downward reestimate paid to receipt account,FY2017Q4
2016,011,,5001,0002,Drug-Free Communities Program,FY2017Q4
2016,011,,5001,0003,Drug Court Training & Technical Assistance,FY2017Q4
2016,011,,5001,0006,Anti-Doping Activities,FY2017Q4
2016,011,,5001,0008,Section 1105 of Public Law 109-469,FY2017Q4
2016,011,,5001,0009,World Anti-Doping Agency Dues,FY2017Q4
2016,011,,5395,0801,Host Country Resident Contractors Separation Liability Fund (Reimbursable),FY2017Q4
2016,011,,8239,0001,Project Grants,FY2017Q4
2016,011,,8240,0001,Operations,FY2017Q4
2016,011,,8241,0001,Special Assistance to the President and the Official Residence O (Direct),FY2017Q4
2016,011,,8241,0801,Special Assistance to the President and the Official Residence O (Reimbursable),FY2017Q4
2016,011,,8242,0003,Aircraft,FY2017Q4
2016,011,,8242,0004,Missiles,FY2017Q4
2016,011,,8242,0005,Communication Equipment,FY2017Q4
2016,011,,8242,0006,Maintenance and Support Equipment,FY2017Q4
2016,011,,8242,0007,Special Activities/R&D,FY2017Q4
2016,011,,8242,0008,Tactical/Support/Combat Vehicles,FY2017Q4
2016,011,,8242,0009,Ammunition,FY2017Q4
2016,011,,8242,0010,Supplies & Supply Operations,FY2017Q4
2016,011,,8242,0011,Construction,FY2017Q4
2016,011,,8242,0012,Weapons,FY2017Q4
2016,011,,8242,0013,Training,FY2017Q4
2016,011,,8242,0014,Ships,FY2017Q4
2016,011,,8242,0015,Administration,FY2017Q4
2016,011,,8243,0001,Development grants,FY2017Q4
2016,011,,8243,0002,Evaluations and other activities,FY2017Q4
2016,011,,8243,0004,Program management and operations,FY2017Q4
2016,011,,8243,0801,Development Grants (SPTF),FY2017Q4
2016,011,,8245,0881,Peace Corps Miscellaneous Trust Fund (Reimbursable),FY2017Q4
2016,011,,8246,0881,Peace Corps Miscellaneous Trust Fund (Reimbursable),FY2017Q4
2016,011,,8345,0881,Peace Corps Miscellaneous Trust Fund (Reimbursable),FY2017Q4
2016,011,,8607,0002,Grants and federal transfers,FY2017Q4
2016,011,,8607,0003,Auditing services and activities,FY2017Q4
2017,011,,0001,0001,Salaries and expenses,FY2017Q4
2017,011,,0001,0801,The White House (Reimbursable),FY2017Q4
2017,011,,0003,0001,Change in valuation,FY2017Q4
2017,011,,0004,0001,Change in valuation,FY2017Q4
2017,011,,0006,0705,Reestimates of direct loan subsidy,FY2017Q4
2017,011,,0030,0001,Agency projects,FY2017Q4
2017,011,,0032,0001,Salaries & Expenses,FY2017Q4
2017,011,,0032,0013,Capital Investment Plan,FY2017Q4
2017,011,,0035,0001,Program Integrity Innovation,FY2017Q4
2017,011,,0036,0001,"Oversight, Cybersecurity and Program Management",FY2017Q4
2017,011,,0036,0002,U.S. Digital Service,FY2017Q4
2017,011,,0036,0801,Program Management (Reimbursable),FY2017Q4
2017,011,,0038,0001,Salaries & Expenses,FY2017Q4
2017,011,,0038,0013,Capital Investment Plan,FY2017Q4
2017,011,,0038,0880,Salaries and Expenses (Reimbursable),FY2017Q4
2017,011,,0040,0001,United States Emergency Refugee and Migration Assistance Fund (Direct),FY2017Q4
2017,011,,0050,0002,Inter-American Development Bank,FY2017Q4
2017,011,,0066,0001,Global Environment Facility,FY2017Q4
2017,011,,0066,0002,International Bank for Reconstruction and Development,FY2017Q4
